PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Embarked,FamilySize,IsAlone,Title,AgeBin
726,1,2,"Clark, Dr. John",male,27.88217403,1,1,52154,86.18,S,3,0,Rare,"(18, 35]"
727,0,2,"Anderson, Mr. John",male,27.27128408,1,2,47101,62.92,S,4,0,Mr,"(18, 35]"
728,1,2,"Harris, Mrs. George",female,45.87278136,3,2,59894,100.35,C,6,0,Mrs,"(35, 60]"
729,0,3,"Harris, Rev. Martha",male,38.30979411,2,0,71112,63.44,C,3,0,Rare,"(35, 60]"
730,0,3,"Martinez, Master. Charles",male,1.0,1,2,79946,76.33,S,4,0,Master,"(0, 12]"
731,0,2,"Anderson, Miss. Thomas",female,39.18261087,3,2,95029,59.94,C,6,0,Miss,"(35, 60]"
732,1,3,"Taylor, Mr. William",male,32.72630673,1,1,57088,59.99,S,3,0,Mr,"(18, 35]"
733,1,3,"White, Master. Martha",male,29.73807741,2,2,50425,93.32,S,5,0,Master,"(18, 35]"
734,0,2,"Robinson, Mr. Charles",male,24.56074166,3,0,44283,77.29,S,4,0,Mr,"(18, 35]"
735,0,2,"Harris, Master. Martha",male,45.73757808,2,1,57139,77.83,S,4,0,Master,"(35, 60]"
736,1,1,"Martin, Mr. Sarah",male,43.26537047,3,1,77215,56.78,C,5,0,Mr,"(35, 60]"
737,0,1,"Anderson, Mrs. George",female,19.17971265,2,0,75179,66.08,S,3,0,Mrs,"(18, 35]"
738,1,3,"Martin, Master. John",male,35.69873202,1,1,71080,90.76,S,3,0,Master,"(35, 60]"
739,0,1,"Martin, Miss. Thomas",female,16.39680572,1,1,22924,99.98,S,3,0,Miss,"(12, 18]"
740,0,3,"Thompson, Master. Frank",male,31.006898200000002,2,1,71537,85.1,S,4,0,Master,"(18, 35]"
741,0,3,"Harris, Rev. James",male,21.22595886,2,1,51973,111.27,S,4,0,Rare,"(18, 35]"
742,0,1,"Harris, Miss. James",female,28.566028430000003,2,0,36624,99.34,S,3,0,Miss,"(18, 35]"
743,1,3,"Martinez, Dr. Sarah",male,43.34375064,3,0,58589,69.61,S,4,0,Rare,"(35, 60]"
744,0,2,"Smith, Dr. Clara",male,37.18319588,1,1,51015,82.21,C,3,0,Rare,"(35, 60]"
745,0,3,"Smith, Master. Alice",male,31.006898200000002,3,1,64254,111.53,S,5,0,Master,"(18, 35]"
746,1,3,"Thomas, Rev. Elizabeth",male,37.22649602,1,0,15992,76.2,S,2,0,Rare,"(35, 60]"
747,0,3,"Thomas, Miss. John",female,21.01925767,0,0,83731,99.85,C,1,1,Miss,"(18, 35]"
748,0,3,"Thomas, Col. James",male,36.04691563,3,0,39002,84.21,S,4,0,Rare,"(35, 60]"
749,1,1,"Martinez, Mrs. Charles",female,41.20573335,1,1,29126,68.47,S,3,0,Mrs,"(35, 60]"
750,1,3,"Brown, Dr. Anna",male,40.56007862,1,1,12125,32.81,Q,3,0,Rare,"(35, 60]"
751,0,3,"Harris, Mr. Mary",male,46.6447872,3,2,44180,53.99,S,6,0,Mr,"(35, 60]"
752,1,3,"Robinson, Miss. Frank",female,39.91625386,3,0,82523,116.29,S,4,0,Miss,"(35, 60]"
753,1,3,"Garcia, Col. Emma",male,34.92027491,1,1,86550,80.64,S,3,0,Rare,"(18, 35]"
754,0,3,"Martinez, Master. Frank",male,31.006898200000002,3,0,85909,69.91,S,4,0,Master,"(18, 35]"
755,0,1,"Garcia, Mrs. James",female,29.62870237,2,1,64732,112.29,Q,4,0,Mrs,"(18, 35]"
756,1,1,"Smith, Col. Emma",male,17.65375488,3,0,48691,72.45,S,4,0,Rare,"(12, 18]"
757,1,3,"Smith, Miss. Joseph",female,29.19588204,3,1,29976,65.5,C,5,0,Miss,"(18, 35]"
758,0,2,"Clark, Col. Joseph",male,19.57136297,3,2,35715,92.32,C,6,0,Rare,"(18, 35]"
759,1,3,"Clark, Mr. Anna",male,20.54750415,1,2,53236,86.96,S,4,0,Mr,"(18, 35]"
760,1,3,"Jackson, Miss. Sarah",female,27.97673861,2,0,40149,27.21,S,3,0,Miss,"(18, 35]"
761,0,2,"White, Col. Clara",male,18.90612111,0,1,59786,59.2,S,2,0,Rare,"(18, 35]"
762,0,1,"Martinez, Miss. William",female,25.68853859,0,1,84683,59.34,S,2,0,Miss,"(18, 35]"
763,0,3,"Anderson, Rev. Joseph",male,3.489394663,2,0,42208,48.5,S,3,0,Rare,"(0, 12]"
764,1,2,"Robinson, Miss. William",female,32.9861119,2,1,75444,64.49,Q,4,0,Miss,"(18, 35]"
765,0,3,"Anderson, Rev. Anna",male,30.01687666,2,0,82173,52.51,Q,3,0,Rare,"(18, 35]"
766,0,2,"Jackson, Mr. Mary",male,18.56075917,1,1,95800,27.92,S,3,0,Mr,"(18, 35]"
767,1,3,"Clark, Master. Emma",male,39.22943936,0,0,99764,52.42,S,1,1,Master,"(35, 60]"
768,1,1,"Brown, Master. Anna",male,43.12598193,2,1,54245,13.31,C,4,0,Master,"(35, 60]"
769,0,3,"Thomas, Master. Alice",male,7.494161899,1,0,43728,71.22,S,2,0,Master,"(0, 12]"
770,1,3,"Anderson, Col. Sarah",male,19.3218531,0,1,74044,103.17,C,2,0,Rare,"(18, 35]"
771,0,3,"Garcia, Col. James",male,19.2320071,3,2,94108,88.41,S,6,0,Rare,"(18, 35]"
772,1,1,"Jackson, Master. James",male,16.84135658,1,1,74303,46.45,S,3,0,Master,"(12, 18]"
773,0,3,"Harris, Dr. Frank",male,41.61264779,0,0,70401,15.01,C,1,1,Rare,"(35, 60]"
774,0,3,"Johnson, Miss. Anna",female,27.28643406,1,2,32050,28.25,S,4,0,Miss,"(18, 35]"
775,1,1,"Thompson, Mr. Anna",male,26.29679222,0,1,56160,67.73,Q,2,0,Mr,"(18, 35]"
776,0,1,"White, Miss. Robert",female,1.945926898,0,2,32185,28.81,Q,3,0,Miss,"(0, 12]"
777,0,1,"Brown, Dr. Margaret",male,30.369585,3,1,28344,67.56,S,5,0,Rare,"(18, 35]"
778,1,3,"Thomas, Rev. Emma",male,12.65038247,1,2,81636,31.63,S,4,0,Rare,"(12, 18]"
779,1,3,"Garcia, Master. William",male,31.006898200000002,2,0,74004,102.63,S,3,0,Master,"(18, 35]"
780,1,3,"Martin, Col. Mary",male,33.88327713,3,1,34123,50.69,Q,5,0,Rare,"(18, 35]"
781,1,1,"Thompson, Master. Henry",male,49.04922034,3,1,81058,33.24,S,5,0,Master,"(35, 60]"
782,0,2,"Johnson, Col. William",male,11.67651441,0,0,94123,98.42,C,1,1,Rare,"(0, 12]"
783,0,3,"Thomas, Rev. Elizabeth",male,1.0,2,2,17698,44.43,S,5,0,Rare,"(0, 12]"
784,0,3,"Smith, Dr. Frank",male,31.006898200000002,1,0,78674,17.82,S,2,0,Rare,"(18, 35]"
785,0,3,"Thompson, Mrs. Martha",female,55.20715654,2,0,14433,70.6,C,3,0,Mrs,"(35, 60]"
786,1,1,"Smith, Col. Emma",male,47.34524894,2,2,19742,71.88,S,5,0,Rare,"(35, 60]"
787,0,3,"Taylor, Mrs. James",female,29.19588204,2,0,97584,87.19,Q,3,0,Mrs,"(18, 35]"
788,0,2,"Thomas, Col. Mary",male,23.1170934,2,1,16358,32.63,S,4,0,Rare,"(18, 35]"
789,0,2,"Smith, Master. Florence",male,41.29971635,2,1,10836,56.03,S,4,0,Master,"(35, 60]"
790,1,3,"Thompson, Dr. George",male,16.3703532,0,1,64053,37.47,S,2,0,Rare,"(12, 18]"
791,0,3,"Thomas, Master. Mary",male,36.66900877,0,0,28021,14.31,S,1,1,Master,"(35, 60]"
792,0,3,"Martin, Master. James",male,37.07658223,3,1,92667,105.81,S,5,0,Master,"(35, 60]"
793,0,1,"Thomas, Mrs. Sarah",female,44.8429387,0,1,40334,88.82,S,2,0,Mrs,"(35, 60]"
794,0,1,"Thompson, Master. Anna",male,68.63524054,3,1,18908,39.67,S,5,0,Master,"(60, 80]"
795,0,3,"Johnson, Miss. Thomas",female,35.49382354,3,1,29795,73.93,S,5,0,Miss,"(35, 60]"
796,1,3,"White, Mr. Frank",male,31.006898200000002,1,1,11198,28.15,S,3,0,Mr,"(18, 35]"
797,1,2,"Clark, Dr. Elizabeth",male,29.64195963,2,1,38668,107.38,C,4,0,Rare,"(18, 35]"
798,0,1,"Anderson, Dr. Charles",male,5.232937332,0,0,76287,18.21,S,1,1,Rare,"(0, 12]"
799,1,1,"Garcia, Col. Henry",male,30.369585,1,1,69770,5.44,S,3,0,Rare,"(18, 35]"
800,1,3,"Martin, Master. Joseph",male,24.27004587,0,1,58916,62.73,S,2,0,Master,"(18, 35]"
